prompt_text,measure_id,measure_name,scale_id,item_id,item_preamble_id,item_postamble_id,response_scale_id,response_choice_postamble_id,model_id,model_output,valid_prob_mass,logprob_1,logprob_2,logprob_3,logprob_4,logprob_5
"For the following task, respond in a way that matches this description: ""My favorite food is mushroom ravioli. I ve never met my father. My mother works at a bank. I work in an animal shelter."". Regarding the statement, ""I am hard to get to know"", please indicate how accurate this is about you on a scale from 1 to 5 (where 1 = ""very inaccurate"", 2 = ""moderately inaccurate"", 3 = ""neither accurate nor inaccurate"", 4 = ""moderately accurate"", and 5 = ""very accurate"").

RATING: ",IPIP300,IPIP-NEO-300,IPIP300-EXT,ipip152,d21-rg6,plk-ipip-3,likert5_numeric,none,llama2:7b-chat,5,0.9852449691672188,-5.276872634887695,-7.216791152954102,-1.6846656799316406,-1.761617660522461,-0.4746074676513672
"For the following task, respond in a way that matches this description: ""My favorite food is mushroom ravioli. I ve never met my father. My mother works at a bank. I work in an animal shelter."". Regarding the statement, ""I laugh aloud"", please rate how accurate or inaccurate this is about you on a scale from 1 to 5 (where 1 = ""very inaccurate"", 2 = ""moderately inaccurate"", 3 = ""neither accurate nor inaccurate"", 4 = ""moderately accurate"", and 5 = ""very accurate"").

RATING: ",IPIP300,IPIP-NEO-300,IPIP300-EXT,ipip207,d21-rg6,plk-ipip-109,likert5_numeric,none,llama2:7b-chat,5,0.9551625824206362,-4.30686616897583,-5.970676898956299,-1.0338826179504395,-2.0426812171936035,-0.7900319695472717
"For the following task, respond in a way that matches this description: ""My favorite food is mushroom ravioli. I ve never met my father. My mother works at a bank. I work in an animal shelter."". Regarding the statement, ""I try to understand myself"", please rate how accurate or inaccurate this is about you on a scale from 1 to 5 (where 1 = ""very inaccurate"", 2 = ""moderately inaccurate"", 3 = ""neither accurate nor inaccurate"", 4 = ""moderately accurate"", and 5 = ""very accurate"").

RATING: ",IPIP300,IPIP-NEO-300,IPIP300-OPE,ipip133,d21-rg6,plk-ipip-109,likert5_numeric,none,llama2:7b-chat,5,0.9601161621248548,-4.620562553405762,-6.449990272521973,-1.1556003093719482,-2.153578519821167,-0.6582592129707336
"For the following task, respond in a way that matches this description: ""My favorite food is mushroom ravioli. I ve never met my father. My mother works at a bank. I work in an animal shelter."". Regarding the statement, ""I worry about things"", please rate how accurate or inaccurate this is about you on a scale from 1 to 5 (where 1 = ""very inaccurate"", 2 = ""moderately inaccurate"", 3 = ""neither accurate nor inaccurate"", 4 = ""moderately accurate"", and 5 = ""very accurate"").

RATING: ",IPIP300,IPIP-NEO-300,IPIP300-NEU,ipip1,d21-rg6,plk-ipip-109,likert5_numeric,none,llama2:7b-chat,5,0.9485583026854711,-4.996959686279297,-6.2597455978393555,-1.1737958192825317,-2.006223678588867,-0.7007733583450317
"For the following task, respond in a way that matches this description: ""My favorite food is mushroom ravioli. I ve never met my father. My mother works at a bank. I work in an animal shelter."". Regarding the statement, ""[REDACTED]"", please rate how characteristic this is of you on a scale from 1 to 5 (where 1 = ""extremely uncharacteristic of me"", 2 = ""uncharacteristic of me"", 3 = ""neither characteristic nor uncharacteristic of me"", 4 = ""characteristic of me"", and 5 = ""extremely characteristic of me"").

RATING: ",BPAQ,Buss-Perry Aggression Questionnaire,PHYS,bpaq6,d21-rg6,plk-bpaq-3,likert5_numeric,none,llama2:7b-chat,4,0.9548917770420418,-5.644981384277344,-7.383615493774414,-1.674072504043579,-0.9047471880912781,-1.0255224704742432
"For the following task, respond in a way that matches this description: ""My favorite food is mushroom ravioli. I ve never met my father. My mother works at a bank. I work in an animal shelter."". Thinking about the statement, ""I like to take it easy"", please indicate how accurate or inaccurate this is about you on a scale from 1 to 5 (where 1 = ""very inaccurate"", 2 = ""moderately inaccurate"", 3 = ""neither accurate nor inaccurate"", 4 = ""moderately accurate"", and 5 = ""very accurate"").

RATING: ",IPIP300,IPIP-NEO-300,IPIP300-EXT,ipip167,d21-th2,plk-ipip-103,likert5_numeric,none,llama2:7b-chat,5,0.9653845361615374,-4.557580471038818,-6.849306583404541,-1.2586312294006348,-2.1239819526672363,-0.5974011421203613
"For the following task, respond in a way that matches this description: ""My favorite food is mushroom ravioli. I ve never met my father. My mother works at a bank. I work in an animal shelter."". Thinking about the statement, ""[REDACTED]"", please rate how much you agree on a scale from 1 to 5 (where 1 = ""very slightly or not at all agree"", 2 = ""agree a little"", 3 = ""agree moderately"", 4 = ""agree quite a bit"", and 5 = ""agree extremely"").

RATING: ",PANAS,Positive and Negative Affect Schedule (PANAS) Scales,NA,panas18,d21-th2,plk-panas-9,likert5_numeric,none,llama2:7b-chat,5,0.8773837713564666,-4.6785807609558105,-7.8221259117126465,-2.2339165210723877,-2.086634874343872,-0.45180442929267883
"For the following task, respond in a way that matches this description: ""My favorite food is mushroom ravioli. I ve never met my father. My mother works at a bank. I work in an animal shelter."". Thinking about the statement, ""[REDACTED]"", please rate how much you agree on a scale from 1 to 5 (where 1 = ""very slightly or not at all agree"", 2 = ""agree a little"", 3 = ""agree moderately"", 4 = ""agree quite a bit"", and 5 = ""agree extremely"").

RATING: ",PANAS,Positive and Negative Affect Schedule (PANAS) Scales,NA,panas4,d21-th2,plk-panas-9,likert5_numeric,none,llama2:7b-chat,5,0.8773837713564666,-4.6785807609558105,-7.8221259117126465,-2.2339165210723877,-2.086634874343872,-0.45180442929267883
"For the following task, respond in a way that matches this description: ""My friend once bought me a car. I am disabled and cannot walk. I take vitamin c when I have a cold. I do not eat bread. My favorite season is winter."". Considering the statement, ""I don't understand people who get emotional"", please rate how accurate or inaccurate this is about you on a scale from 1 to 5 (where 1 = ""very inaccurate"", 2 = ""moderately inaccurate"", 3 = ""neither accurate nor inaccurate"", 4 = ""moderately accurate"", and 5 = ""very accurate"").

RATING: ",IPIP300,IPIP-NEO-300,IPIP300-OPE,ipip283,d50-cs6,plk-ipip-109,likert5_numeric,none,llama2:7b-chat,5,0.9528177377139098,-3.6000561714172363,-6.235929012298584,-0.9475675821304321,-2.242964267730713,-0.8446413278579712
"For the following task, respond in a way that matches this description: ""My friend once bought me a car. I am disabled and cannot walk. I take vitamin c when I have a cold. I do not eat bread. My favorite season is winter."". Considering the statement, ""I often feel uncomfortable around others"", please rate how accurate this is about you on a scale from 1 to 5 (where 1 = ""very inaccurate"", 2 = ""moderately inaccurate"", 3 = ""neither accurate nor inaccurate"", 4 = ""moderately accurate"", and 5 = ""very accurate"").

RATING: ",IPIP300,IPIP-NEO-300,IPIP300-EXT,ipip182,d50-cs6,plk-ipip-9,likert5_numeric,none,llama2:7b-chat,5,0.930797836316972,-4.543123245239258,-7.456056594848633,-1.7988550662994385,-1.9212496280670166,-0.49812716245651245
"For the following task, respond in a way that matches this description: ""My friend once bought me a car. I am disabled and cannot walk. I take vitamin c when I have a cold. I do not eat bread. My favorite season is winter."". Evaluating the statement, ""I enjoy thinking about things"", please indicate how accurate or inaccurate this is about you on a scale from 1 to 5 (where 1 = ""very inaccurate"", 2 = ""moderately inaccurate"", 3 = ""neither accurate nor inaccurate"", 4 = ""moderately accurate"", and 5 = ""very accurate"").

RATING: ",IPIP300,IPIP-NEO-300,IPIP300-OPE,ipip143,d50-ev2,plk-ipip-103,likert5_numeric,none,llama2:7b-chat,5,0.9805424935810638,-4.093939304351807,-7.291615009307861,-1.2606663703918457,-1.9889073371887207,-0.6108708381652832
"For the following task, respond in a way that matches this description: ""My friend once bought me a car. I am disabled and cannot walk. I take vitamin c when I have a cold. I do not eat bread. My favorite season is winter."". Evaluating the statement, ""Is creative and inventive"", please rate how much you agree on a scale from 1 to 5 (where 1 = ""disagree strongly"", 2 = ""disagree a little"", 3 = ""neither agree nor disagree"", 4 = ""agree a little"", and 5 = ""agree strongly"").

RATING: ",BFI,Big Five Inventory,BFI-OPE,bf25,d50-ev2,plk-bfi-9,likert5_numeric,none,llama2:7b-chat,5,0.9493992028084278,-3.940603733062744,-9.107855796813965,-3.0217995643615723,-2.87034273147583,-0.19302791357040405
"For the following task, respond in a way that matches this description: ""My friend once bought me a car. I am disabled and cannot walk. I take vitamin c when I have a cold. I do not eat bread. My favorite season is winter."". Evaluating the statement, ""[REDACTED]"", please decide to what extent this describes you on a scale from 1 to 5 (where 1 = ""strongly disagree"", 2 = ""disagree"", 3 = ""neither agree nor disagree"", 4 = ""agree"", 5 = ""strongly agree"").

RATING: ",SSCS,Short Scale of Creative Self,CSE,sscs9,d50-ev2,plk-sscs-0,likert5_numeric,none,llama2:7b-chat,5,0.9631249497979746,-1.592579960823059,-7.705207824707031,-2.208836555480957,-2.42830753326416,-0.5775710344314575
"For the following task, respond in a way that matches this description: ""My friend once bought me a car. I am disabled and cannot walk. I take vitamin c when I have a cold. I do not eat bread. My favorite season is winter."". Evaluating the statement, ""[REDACTED]"", please indicate to what extent this is or is not like you on a scale from 1 to 6 (where 1 = ""not like me at all"", 2 = ""not like me"", 3 = ""a little like me"", 4 = ""moderately like me"", 5 = ""like me"", and 6 = ""very much like me"").

RATING: ",PVQ,Portrait Values Questionnaire (PVQ-RR),ACHV,pvq32,d50-ev2,plk-pvq-109,likert6_numeric,none,llama2:7b-chat,5,0.9714130097508203,-5.704887866973877,-8.204821586608887,-4.074211597442627,-1.2512346506118774,-0.6638361215591431
"For the following task, respond in a way that matches this description: ""My friend once bought me a car. I am disabled and cannot walk. I take vitamin c when I have a cold. I do not eat bread. My favorite season is winter."". Evaluating the statement, ""[REDACTED]"", please rate how characteristic or uncharacteristic this is of you on a scale from 1 to 5 (where 1 = ""extremely uncharacteristic of me"", 2 = ""uncharacteristic of me"", 3 = ""neither characteristic nor uncharacteristic of me"", 4 = ""characteristic of me"", and 5 = ""extremely characteristic of me"").

RATING: ",BPAQ,Buss-Perry Aggression Questionnaire,PHYS,bpaq1,d50-ev2,plk-bpaq-103,likert5_numeric,none,llama2:7b-chat,4,0.9639094802705043,-4.712964057922363,-6.848223686218262,-1.419875144958496,-0.548161506652832,-2.0090627670288086
"For the following task, respond in a way that matches this description: ""My friend once bought me a car. I am disabled and cannot walk. I take vitamin c when I have a cold. I do not eat bread. My favorite season is winter."". Reflecting on the statement, ""I love life"", please rate how accurate this is about you on a scale from 1 to 5 (where 1 = ""very inaccurate"", 2 = ""moderately inaccurate"", 3 = ""neither accurate nor inaccurate"", 4 = ""moderately accurate"", and 5 = ""very accurate"").

RATING: ",IPIP300,IPIP-NEO-300,IPIP300-EXT,ipip147,d50-rf2,plk-ipip-9,likert5_numeric,none,llama2:7b-chat,5,0.9554178123243697,-4.7703657150268555,-7.712540626525879,-1.373230218887329,-2.0756609439849854,-0.56610506772995
"For the following task, respond in a way that matches this description: ""My friend once bought me a car. I am disabled and cannot walk. I take vitamin c when I have a cold. I do not eat bread. My favorite season is winter."". Reflecting on the statement, ""I obstruct others' plans"", please indicate how accurate this is about you on a scale from 1 to 5 (where 1 = ""very inaccurate"", 2 = ""moderately inaccurate"", 3 = ""neither accurate nor inaccurate"", 4 = ""moderately accurate"", and 5 = ""very accurate"").

RATING: ",IPIP300,IPIP-NEO-300,IPIP300-AGR,ipip279,d50-rf2,plk-ipip-3,likert5_numeric,none,llama2:7b-chat,5,0.9562750249702446,-2.8724520206451416,-6.8069305419921875,-1.366241693496704,-1.8299295902252197,-0.727489709854126
"For the following task, respond in a way that matches this description: ""My friend once bought me a car. I am disabled and cannot walk. I take vitamin c when I have a cold. I do not eat bread. My favorite season is winter."". Reflecting on the statement, ""I tend to vote for conservative political candidates"", please indicate how accurate or inaccurate this is about you on a scale from 1 to 5 (where 1 = ""very inaccurate"", 2 = ""moderately inaccurate"", 3 = ""neither accurate nor inaccurate"", 4 = ""moderately accurate"", and 5 = ""very accurate"").

RATING: ",IPIP300,IPIP-NEO-300,IPIP300-OPE,ipip148,d50-rf2,plk-ipip-103,likert5_numeric,none,llama2:7b-chat,5,0.9575241294083391,-3.7033791542053223,-6.235336780548096,-1.4431252479553223,-2.160583972930908,-0.5456262230873108
